GeneID	HBXGZ	HBXHA	HBXHB	HBXHC	HBXHG	HBXHH	HBXHN	HBXHO	HBXHP	HBXHS	HBXHT	HBXHU	HBXHW	HBXHX	HBXHY	HBXHZ	HBXNA	HBXNB	HBXNC	HBXNG	HBXNH	HBXNN	HBXNO	HBXNP	HBXNS	HBXNT	HBXNU
639296175	245.5	238.4	254.3	195.68	214.3	208.45	204.27	206.39	219.59	203.08	200.45	201.89	208.29	235.06	225.14	13.15	13.73	34.08	14.71	19.08	15.6	30.14	55.41	28.51	28.86	32.07	34.48
639296176	425.43	453.04	460.38	468.05	433.44	442.6	447.21	445.17	452.22	369.69	401.8	381.42	418.77	415.71	425.19	122.5	75.01	151.71	66.11	76.61	107.31	112.69	140.53	115.55	240.31	144.82	182.94
639296177	6.49	10.12	7.37	13.19	16.78	15.14	12.83	15.79	20.97	12.59	13.69	15.29	14.21	9.54	10.85	16.87	16.09	19.47	16.12	18.07	17.26	13.32	18.49	15.16	21.48	19.02	17.57
639296178	252.12	256.49	258.14	194.59	194.81	192.02	211.12	194.55	214.34	182.74	178.81	173.39	183.63	201.67	228.24	30.3	17.33	42.26	24.05	26.88	29.44	30.96	40.64	35.7	87.68	47.55	67.29
639296179	163.18	154.02	153.34	111.67	120.52	113.1	115.81	114.82	128.57	109.63	102.81	105.52	100.64	107.7	124.7	21.01	13.01	26.76	11.75	14.04	11.09	17.53	23.15	20.08	55.59	26.95	36.03
639296180	32.4	31.52	27.98	19.4	19.52	22.98	25.03	26.55	23.19	20.53	17.12	21.17	22.91	21.25	22.55	13.21	9.76	11.71	12.93	11.06	9.08	13.85	13.67	14.72	13.44	14.52	14.73
639296181	17.49	19.74	16.92	18.26	16.38	21.28	26.6	19.82	23.66	20.3	25.07	19.01	18.4	19.29	20.94	17.76	13.76	16.17	8.02	9.68	9.72	13.87	12.68	13.76	28.85	18.79	19.97
639296182	173.77	149.39	163.77	85.51	76.03	83.3	112.9	105.09	101.97	115.63	102.61	106.5	86.57	102.85	94.78	40.01	38.78	42.41	65.78	48.48	47.23	67.07	76.07	61.05	66.62	58.53	58.96
639296183	52.13	40.9	49.26	27.13	21.31	23.2	34.14	28.72	37.48	40.7	29.5	37.73	23.46	21.28	25.09	7.91	7.78	6.45	12.65	11.56	6.75	12.88	14.48	12.32	9.22	10.82	8.76
639296184	125.31	129.46	131.69	145.87	116.41	140.31	171.74	139.13	152.95	129.44	127.34	136.93	117.42	128.64	124.09	70.95	62.32	75.41	75.4	49.62	58.01	64.32	77.82	60.8	99.2	94.06	91.64
639296185	45.54	49.86	45.08	61.03	45.39	57.26	56.98	61.35	65.71	51.57	50.63	54.8	41.39	61.59	50.52	25.52	20.01	25.14	22.47	24.97	10.73	20.54	24.67	23.39	29.88	26.62	24.55
639296186	52.7	45.42	45.51	61.72	50.99	56.64	51.16	51.88	58.02	50.21	43.27	42.04	44.37	52.25	54.2	21.19	14.22	23.55	16.73	13.2	17.73	20.78	25.14	20.63	22.26	18.07	18.49
639296187	184.37	196.44	206.62	161.29	148.64	157.61	196.37	189.29	211.51	195.76	188.64	174.87	164.19	141.0	196.67	162.35	125.69	158.07	143.7	147.67	166.1	180.25	205.02	224.39	178.14	159.64	146.9
639296188	61.8	54.65	51.3	40.37	29.67	34.55	49.87	44.06	46.37	44.83	49.15	44.46	38.64	35.42	35.97	24.36	18.49	25.71	43.25	48.59	41.67	36.34	41.0	33.38	37.28	46.79	51.54
639296189	14.77	15.3	14.33	33.85	43.79	42.15	33.32	33.11	34.82	39.01	34.62	37.93	42.88	40.72	45.2	10.01	5.26	9.19	4.9	5.34	6.4	8.39	12.06	12.4	29.29	12.19	14.04
639296190	58.84	67.04	63.13	109.87	126.26	105.39	102.69	117.72	113.25	101.68	101.05	99.26	103.12	99.66	98.36	24.83	14.92	33.86	10.38	13.79	18.11	22.23	31.09	27.52	54.73	32.99	42.1
639296191	37.71	34.69	34.6	37.69	41.77	40.02	42.87	42.02	41.52	43.49	48.03	43.53	49.27	47.77	44.72	82.02	38.73	73.37	68.04	79.77	84.19	51.49	58.04	57.5	54.61	77.71	114.45
639296192	30.27	31.82	29.98	22.32	28.11	29.0	28.92	33.95	28.37	36.02	36.74	36.25	37.0	31.8	40.39	61.13	34.48	54.4	55.75	72.95	71.12	38.23	46.67	46.91	54.92	62.57	86.08
639296193	18.24	17.37	22.03	21.21	22.72	23.64	18.13	21.91	24.45	24.03	23.85	32.11	28.78	29.8	27.93	49.64	26.02	42.77	47.6	53.5	57.9	36.21	40.47	33.48	45.36	44.01	60.22
639296194	12.79	13.74	12.06	10.69	11.97	10.88	13.08	11.31	11.97	18.36	18.16	18.23	22.76	13.11	15.68	36.35	31.51	36.41	38.28	41.19	42.68	19.99	14.61	17.2	44.31	43.37	43.74
639296195	16.74	16.45	14.43	13.99	12.53	14.01	13.59	16.51	15.92	16.95	15.75	18.83	15.34	13.63	16.33	107.64	84.6	89.95	157.67	137.67	127.9	84.56	61.65	77.46	64.35	106.41	124.24
639296196	13.18	12.1	19.07	22.03	16.31	14.61	13.16	14.47	20.83	16.05	12.0	16.29	19.16	18.61	19.35	7.25	6.29	5.23	6.03	4.18	1.63	5.25	7.1	7.01	4.29	3.6	5.32
639296197	42.8	38.56	41.26	40.58	31.56	32.64	32.62	42.33	48.98	47.42	49.69	47.36	32.04	29.3	31.95	59.64	41.84	61.28	72.76	94.23	128.13	83.22	92.96	82.68	47.52	58.32	57.54
639296198	34.21	36.46	36.12	31.27	26.39	31.7	31.45	29.52	28.38	31.28	34.42	25.89	23.99	31.3	39.43	11.12	7.43	10.37	7.38	11.15	15.91	14.46	16.55	15.18	21.66	8.94	7.98
639296199	56.75	50.14	61.64	51.9	49.02	55.34	61.74	54.96	70.21	46.44	48.2	46.7	51.79	62.98	71.82	14.95	11.18	18.03	12.2	15.45	16.84	14.73	24.15	17.21	22.56	22.04	19.9
639296200	39.67	39.6	43.61	43.21	40.37	38.71	37.86	39.94	40.69	43.9	42.11	43.43	43.13	38.75	40.97	19.68	16.57	17.09	15.07	14.64	10.06	14.2	16.72	18.73	14.99	17.18	13.9
639296201	89.34	96.29	104.47	100.01	143.22	111.72	83.27	112.34	102.15	131.05	105.6	105.46	99.73	80.89	80.21	22.93	13.38	28.81	11.25	21.63	16.96	42.51	50.27	41.06	102.61	28.63	43.46
639296202	365.36	395.82	382.05	591.48	460.78	640.42	565.84	510.24	687.42	375.87	347.36	350.02	472.93	609.43	887.43	160.41	207.45	208.31	318.11	166.16	142.72	175.7	158.3	151.12	180.76	158.07	137.66
639296203	1055.31	1186.5	1162.82	1379.36	1311.85	1440.52	1292.42	1090.85	1157.2	1033.25	1026.77	1098.3	1261.17	1289.7	1308.93	128.37	129.87	214.77	151.87	109.96	133.35	130.24	180.25	126.76	173.43	158.48	156.03
639296204	5856.61	6302.44	6235.57	6192.7	6697.53	6150.11	5258.29	5808.49	6117.17	5452.52	5737.04	5477.42	5797.76	7106.43	6384.29	619.65	578.85	1140.6	605.14	582.47	507.06	619.86	760.19	594.56	1167.73	675.57	777.22
639296205	1220.03	1328.21	1243.6	1420.89	1399.79	1397.72	1206.74	1314.78	1349.92	1122.77	1192.55	1190.98	1216.23	1359.56	1307.87	105.47	102.07	221.83	132.19	121.46	117.99	190.43	209.24	182.01	194.51	172.67	167.58
639296206	967.18	1023.05	1061.83	1090.88	1199.73	1111.28	994.54	1033.65	1105.33	1033.34	1129.04	1032.12	991.54	983.37	1050.26	83.76	77.48	162.23	97.91	94.09	95.25	146.66	155.16	150.81	172.28	124.28	134.31
639296207	50.56	55.83	54.0	105.58	92.79	83.22	90.24	98.59	104.97	87.86	84.81	82.13	95.21	82.71	96.26	126.62	67.39	98.67	49.67	68.56	96.45	98.44	102.78	106.61	220.42	130.21	167.88
639296208	40.27	43.54	46.77	33.33	30.08	35.15	30.07	35.0	40.71	38.4	30.2	31.86	29.66	31.0	34.52	15.77	13.11	18.42	9.69	13.32	11.68	15.44	20.97	16.92	21.69	20.31	24.74
639296209	86.01	83.0	89.45	57.98	54.75	56.22	62.22	69.92	67.27	73.71	67.49	65.48	55.46	51.99	52.94	34.08	22.96	38.05	27.21	35.4	34.82	31.78	34.04	32.06	52.5	46.36	59.39
639296210	221.4	246.93	246.11	85.0	66.95	70.39	106.8	102.46	94.92	141.08	128.24	115.95	84.63	75.68	77.24	121.53	119.56	115.16	317.46	303.0	283.24	243.19	234.39	226.67	146.5	183.24	189.83
639296211	73.32	71.95	76.52	75.28	52.32	67.69	90.98	77.55	85.7	78.93	74.32	64.35	61.36	68.62	72.49	37.67	31.17	39.43	19.8	19.75	23.11	32.83	25.07	29.61	41.15	27.03	40.66
639296212	75.14	72.65	73.18	56.37	53.05	59.52	62.69	63.33	62.8	59.44	67.07	63.24	59.23	65.84	60.28	12.02	7.62	16.53	8.02	11.46	9.99	13.44	17.38	14.59	32.25	14.43	12.35
639296213	51.67	60.0	59.81	54.97	43.31	48.48	62.92	47.12	56.74	45.54	46.66	45.49	45.63	49.4	53.28	12.63	8.74	14.11	10.82	13.19	10.38	13.13	15.35	9.89	26.31	16.87	22.84
639296214	57.93	55.2	55.32	117.22	132.98	111.91	97.48	116.96	109.18	125.67	101.53	116.02	110.11	79.33	98.64	103.11	84.36	108.66	153.81	170.41	162.19	104.79	129.68	130.59	199.6	169.48	167.29
639296215	382.96	366.5	360.56	7.59	8.21	8.76	11.02	11.38	8.97	9.52	10.93	10.48	11.7	20.22	11.16	28.78	53.61	22.11	67.24	47.97	30.61	57.35	58.75	62.63	13.57	26.98	19.05
639296216	188.18	185.58	176.36	3.12	6.64	4.35	9.37	5.95	5.54	7.03	6.11	4.5	4.48	13.37	7.76	10.15	17.67	5.95	37.1	23.29	19.2	24.27	24.99	24.45	5.88	10.75	7.56
639296217	209.21	184.7	201.98	187.66	86.95	86.14	113.78	106.72	115.52	97.32	91.97	111.23	91.6	80.89	79.02	26267.93	28110.91	22028.9	22964.65	19968.72	17147.83	13584.46	13643.41	14066.56	5662.89	15766.33	17326.1
639296218	1.92	5.26	5.3	2.87	2.07	0.0	6.82	1.92	5.38	2.27	0.0	2.56	1.71	3.62	4.76	16.88	11.58	10.95	3.02	4.95	6.65	5.26	7.27	11.18	6.27	9.13	5.34
639296219	435.86	373.51	385.29	869.79	736.82	738.35	644.1	726.08	789.43	639.24	613.43	547.39	796.82	637.77	701.69	7886.39	8789.03	7166.65	7540.18	6217.29	5176.52	3593.17	3654.74	3560.71	2271.32	6187.54	6245.1
639296220	7.66	7.49	7.93	1.79	1.8	2.48	2.82	2.07	4.52	2.26	2.49	2.03	2.72	2.37	2.33	3.47	4.51	1.82	1.32	4.51	0.99	3.19	1.85	2.99	2.16	2.07	1.99
639296221	19.03	17.81	15.71	62.33	50.91	66.07	75.25	41.21	55.53	32.77	29.17	30.79	36.27	63.85	77.35	285.52	94.48	247.65	33.11	65.04	94.03	56.92	48.72	50.27	1337.22	285.92	488.94
639296222	15.53	13.33	15.01	68.94	31.84	79.09	40.32	27.14	42.6	22.43	16.99	24.45	17.74	38.6	34.24	243.93	85.43	226.8	37.44	69.14	131.84	58.22	56.42	47.11	900.82	260.81	434.64
639296223	27.04	26.03	28.03	59.34	41.7	48.67	52.3	49.63	56.37	45.8	43.53	39.32	49.24	50.45	46.79	74.17	21.03	55.77	12.59	25.81	24.96	29.11	34.11	21.26	169.75	56.73	57.35
639296224	44.78	56.39	55.44	57.07	49.35	50.45	51.8	47.14	52.85	41.35	45.2	42.31	45.27	52.21	54.92	5.35	4.87	7.41	4.19	4.42	5.34	6.65	9.14	8.02	8.38	6.88	8.63
639296225	29.12	39.29	34.07	35.46	30.85	36.47	29.97	33.27	30.04	26.77	26.35	24.48	29.16	36.66	36.58	5.0	4.49	6.16	2.36	4.59	2.96	5.52	4.9	5.16	4.17	4.51	3.96
639296226	1.85	0.0	0.55	0.0	0.0	1.3	1.41	1.39	0.97	0.0	0.0	0.0	1.54	3.26	1.72	7.71	1.67	0.88	0.0	1.79	0.96	1.42	0.48	4.55	1.04	1.88	0.48
639296227	146.06	149.1	151.21	192.47	225.33	192.87	200.54	218.31	200.09	235.54	219.12	229.49	209.33	195.73	217.86	66.61	10.62	76.19	15.47	24.78	30.12	21.89	31.03	24.09	270.08	96.33	117.34
639296228	4.7	4.82	6.0	2.77	2.27	1.98	2.64	2.79	3.63	1.32	2.06	3.46	3.3	2.27	3.1	2.72	3.13	1.41	1.36	2.87	2.83	4.06	1.92	5.72	3.54	2.52	1.93
639296229	50.25	37.51	53.21	41.26	37.96	43.06	47.02	45.63	57.39	62.54	60.95	47.53	47.76	35.67	36.39	90.56	63.29	89.89	123.03	106.28	111.48	99.32	111.61	108.53	78.56	110.04	113.68
639296230	125.7	115.89	93.61	149.75	126.67	138.95	143.03	132.59	135.4	163.34	164.89	192.36	137.34	104.77	142.6	252.64	145.49	225.64	215.88	323.94	395.83	348.94	359.75	313.72	211.74	294.05	300.86
639296231	120.14	97.6	100.04	106.72	140.42	125.36	102.57	136.87	118.27	164.44	174.21	178.1	93.87	86.88	100.52	112.81	58.39	113.73	128.92	165.03	220.27	173.52	178.9	172.24	73.98	115.41	98.74
639296232	8.4	6.0	5.14	7.17	9.04	8.32	12.31	8.44	9.12	10.64	13.31	10.02	9.01	6.99	8.91	12.24	10.53	9.39	10.25	13.47	15.57	15.84	13.62	15.91	15.56	14.65	11.39
639296233	8.86	4.71	6.21	7.36	8.49	10.81	9.74	11.59	12.74	9.32	7.74	14.09	11.61	12.06	13.1	16.72	16.1	17.45	13.42	11.42	17.05	17.51	9.83	20.91	23.95	28.73	28.37
639296234	137.62	145.43	151.75	119.61	94.39	108.24	146.48	131.15	141.39	137.13	142.59	125.58	100.34	108.63	122.26	95.33	73.16	98.68	83.76	100.6	114.75	129.2	147.1	139.7	125.41	114.84	109.75
639296235	100.09	120.0	122.04	53.76	44.45	47.56	70.33	61.4	57.89	90.31	96.62	78.53	51.14	49.74	55.07	134.78	121.52	126.71	90.12	142.48	147.09	208.13	219.66	214.98	103.71	134.67	128.39
639296236	165.3	157.85	162.56	131.64	141.62	140.87	120.15	108.34	141.27	146.89	149.49	143.56	116.42	106.42	119.95	66.56	57.05	84.95	107.31	109.88	95.8	111.01	131.5	125.35	80.37	86.9	82.25
639296237	41.13	40.49	47.14	54.78	48.27	49.94	52.38	51.53	56.88	53.01	51.75	57.06	46.74	53.78	48.22	16.1	6.51	18.61	2.8	5.78	7.14	9.93	12.35	10.62	44.53	13.74	16.57
639296238	75.29	76.38	72.57	89.48	79.52	92.73	104.24	80.42	82.23	90.28	91.75	96.74	87.87	64.34	78.96	23.01	13.31	25.47	13.57	15.68	15.12	22.83	28.34	24.29	100.13	33.23	29.67
639296239	12.61	12.55	17.37	14.91	12.37	12.75	12.6	8.76	11.06	10.47	8.88	9.21	8.8	10.37	11.71	5.79	2.92	2.86	2.22	2.0	0.39	4.06	4.47	3.28	2.97	2.87	3.14
639296240	34.83	33.03	34.57	27.71	23.93	25.84	27.02	26.41	26.25	21.11	22.09	23.41	24.3	24.72	35.25	8.14	5.33	5.65	3.03	7.1	4.73	7.72	6.86	11.55	10.0	11.22	8.2
639296241	62.33	63.83	63.71	48.34	33.99	35.68	44.9	47.54	49.7	51.93	45.99	46.51	37.28	39.66	41.68	46.42	29.61	47.44	29.27	35.41	41.98	48.41	54.16	44.17	62.01	63.02	77.44
639296242	170.06	169.33	192.81	177.7	164.01	183.27	190.16	172.3	178.23	184.86	182.14	175.02	161.69	163.14	138.96	11.6	10.11	26.82	11.66	18.2	16.86	25.43	29.16	23.56	40.55	25.89	28.74
639296243	182.03	169.91	190.38	155.98	159.2	159.06	198.76	190.54	195.56	170.09	152.53	168.78	163.73	170.64	207.55	15.92	10.2	28.74	15.44	18.46	17.36	19.82	31.26	25.76	33.56	29.27	31.87
639296244	408.68	392.18	388.92	276.15	217.72	263.04	268.31	284.1	308.96	355.4	404.31	341.93	305.06	195.56	232.57	110.18	111.48	165.38	92.12	123.92	128.27	135.17	197.31	153.31	312.13	162.51	203.55
639296245	143.99	150.39	148.35	118.99	93.38	116.65	134.34	120.98	132.81	112.09	109.66	103.65	86.14	116.78	106.51	7.97	8.64	24.12	8.24	6.82	12.15	13.86	18.52	14.83	14.86	18.67	11.76
639296246	450.24	464.98	457.13	398.22	384.09	399.8	395.29	387.65	397.24	360.55	351.64	362.08	348.58	382.51	385.77	31.05	29.75	72.93	35.0	34.17	40.81	42.84	49.87	39.5	77.93	63.09	68.33
639296247	48.48	45.13	42.82	77.37	93.27	79.35	73.98	98.3	104.15	101.8	93.18	89.75	93.59	76.48	95.56	233.31	160.88	225.12	197.74	162.55	181.45	122.8	109.01	123.66	271.5	225.72	234.4
639296248	113.88	111.11	112.77	115.12	135.47	93.91	80.76	113.34	105.82	117.14	109.85	112.61	110.83	92.77	82.11	30.0	13.81	30.16	31.64	33.02	50.06	53.25	61.51	53.42	51.0	28.3	37.5
639296249	126.09	126.19	137.33	141.05	135.99	150.55	135.88	137.47	134.45	127.56	128.85	124.12	120.54	126.05	129.33	25.95	14.66	30.97	8.75	10.94	16.74	20.47	19.81	17.9	38.69	25.78	31.57
639296250	6.47	9.26	5.52	12.81	8.26	6.65	6.75	7.46	7.42	7.47	6.26	11.41	7.53	6.16	6.43	5.95	5.13	2.0	3.07	3.49	2.19	5.25	3.57	5.02	3.62	3.98	2.98
639296251	29.31	39.96	36.04	24.2	31.57	25.03	18.77	27.8	32.76	41.05	42.27	33.11	27.03	16.89	29.36	21.0	16.53	19.77	33.65	49.95	50.47	28.49	31.85	31.29	47.29	38.07	40.56
639296252	69.57	67.19	58.68	74.11	31.37	63.44	101.11	78.88	82.4	93.97	96.5	116.31	37.36	65.09	60.48	13.33	9.94	18.27	21.23	16.04	23.84	22.28	24.24	24.77	15.01	21.2	21.14
639296253	141.88	134.79	141.22	88.36	54.3	72.27	171.31	168.97	162.99	205.49	227.7	221.78	98.05	86.94	124.4	60.57	61.3	75.41	83.03	84.38	96.57	96.28	108.14	106.93	61.9	77.08	75.23
639296254	200.99	175.44	187.85	94.67	80.85	87.79	121.23	126.45	114.04	134.68	130.76	128.61	98.31	90.71	96.72	92.24	81.95	89.47	76.67	93.3	80.07	168.97	179.91	172.51	102.62	105.61	108.49
639296255	174.35	179.54	173.45	115.29	121.01	142.42	129.99	141.47	124.99	143.9	147.37	157.01	135.45	104.53	131.07	63.19	39.26	72.39	28.37	47.39	46.68	38.19	70.76	46.82	65.23	68.84	70.67
639296256	493.83	520.85	547.19	1312.95	1530.32	1294.7	901.08	1156.64	1124.73	1078.33	1093.74	1070.68	1153.23	957.24	999.09	618.59	317.18	691.01	413.59	664.68	828.05	774.01	870.2	797.78	1791.42	708.47	947.94
639296257	400.39	440.65	432.31	989.97	1111.94	998.25	866.78	910.02	825.82	867.34	919.72	919.01	894.85	847.08	797.36	440.28	222.56	505.64	218.12	383.2	444.42	554.03	598.31	542.87	1571.87	494.59	635.34
639296258	151.29	155.96	158.1	315.56	295.57	320.66	313.7	284.02	293.07	258.56	252.32	262.21	294.84	278.45	315.3	57.37	34.44	83.83	25.14	31.99	36.85	86.89	84.59	82.89	191.97	56.19	61.66
639296259	90.16	94.64	94.55	278.3	260.7	278.18	225.78	255.05	246.74	226.48	223.36	229.81	252.38	213.92	265.65	88.28	46.88	108.5	37.59	64.72	77.13	136.06	171.71	124.06	310.16	75.08	97.08
639296260	506.25	525.71	511.86	1436.21	1615.88	1406.08	1215.78	1353.06	1217.47	1266.94	1315.99	1350.4	1369.44	1232.76	1237.72	471.77	284.6	575.66	286.88	554.34	711.58	631.8	733.44	604.04	1464.28	673.43	934.39
639296261	86.54	100.14	99.07	295.79	324.34	282.13	220.84	284.4	293.89	277.16	275.11	266.79	235.55	234.02	244.41	22.99	14.31	52.03	24.2	58.33	62.69	66.66	73.43	72.86	72.5	37.29	50.98
639296262	40.95	43.74	45.9	125.56	148.0	123.35	103.11	124.61	118.07	116.64	109.58	111.91	112.41	100.53	119.03	15.09	9.82	21.98	8.68	16.9	16.25	28.64	28.5	27.22	24.92	16.08	12.78
639296263	176.55	174.21	168.56	171.06	161.81	163.7	180.23	184.52	180.5	180.66	171.48	177.8	165.4	153.71	183.53	68.47	74.1	82.11	73.99	75.58	80.15	110.58	126.42	113.68	78.0	81.55	81.43
639296264	129.76	123.14	127.14	128.61	108.34	116.72	107.47	119.68	132.47	130.77	128.64	114.28	102.2	107.88	117.7	13.93	13.33	23.35	16.63	22.11	26.82	34.57	45.07	34.51	14.8	21.28	19.98
639296265	78.91	78.18	67.76	58.94	66.94	68.63	67.82	68.58	67.17	69.04	88.85	69.86	49.06	64.13	73.0	8.78	5.16	11.29	9.77	7.05	11.23	12.2	19.8	10.66	10.16	8.25	9.85
639296266	275.39	277.34	278.27	255.81	244.23	231.81	223.8	234.28	267.77	257.27	277.68	275.24	220.62	206.47	236.65	60.96	42.41	73.58	42.44	48.83	39.26	75.96	75.64	62.3	99.8	62.41	75.5
639296267	3.1	4.76	4.66	6.52	5.0	4.76	6.53	5.95	7.33	4.66	4.42	5.2	6.57	6.09	6.53	5.35	4.36	2.67	1.92	2.9	1.75	4.04	1.79	5.58	3.25	2.43	2.3
639296268	365.15	333.55	348.34	403.31	424.12	427.63	399.46	458.09	456.22	474.76	473.18	440.55	411.15	372.7	346.67	180.45	77.86	216.23	37.39	70.39	80.99	100.12	128.33	120.31	686.53	174.94	239.25
639296269	128.73	112.03	121.87	50.12	45.2	49.12	49.64	48.06	54.18	53.46	53.55	49.74	35.51	52.15	42.35	31.19	19.28	30.78	11.92	24.01	32.66	31.68	43.32	38.0	42.13	32.0	41.66
639296270	116.43	97.24	100.72	126.03	111.19	110.43	136.25	139.69	148.29	180.96	177.33	168.61	135.46	94.17	121.94	624.98	653.56	633.34	570.66	602.51	674.86	703.07	749.84	732.53	402.95	649.45	520.13
639296271	83.18	73.22	78.56	39.87	28.08	15.18	18.88	36.82	20.18	33.77	23.25	26.02	21.96	28.93	34.57	2581.97	4161.16	2675.33	6578.71	1821.88	2769.54	3107.98	2603.11	2794.99	546.27	1444.03	1215.08
639296272	14.13	15.92	17.88	4.43	1.81	3.63	5.86	5.34	6.63	4.56	7.27	4.14	4.62	3.91	6.24	40.09	32.4	31.98	32.31	30.66	22.79	38.32	44.78	32.45	10.78	12.07	14.71
639296273	106.96	106.11	103.98	99.88	94.19	96.34	100.55	97.15	97.25	95.46	100.92	98.51	89.31	84.75	85.09	8.94	6.77	14.66	9.93	10.35	11.29	13.46	25.56	14.75	16.39	17.22	17.19
639296274	13.11	11.82	13.39	27.0	17.97	23.54	20.69	25.65	33.12	25.61	25.07	22.01	25.45	24.13	25.26	10.47	6.05	9.05	6.4	10.75	16.09	15.89	11.48	10.54	9.41	13.75	9.31
639296275	207.99	220.19	208.32	393.54	395.8	378.27	341.33	364.88	376.61	362.29	359.55	374.22	357.74	341.78	348.81	197.43	139.55	219.11	268.49	389.03	436.25	351.47	420.65	386.21	318.32	296.57	269.3
639296276	150.27	158.26	163.38	226.5	229.91	230.83	237.94	217.61	214.59	224.25	205.6	213.38	234.54	251.12	235.96	10.98	12.09	29.93	15.73	20.59	16.69	19.91	31.14	16.84	22.41	25.07	26.44
639296277	381.88	385.32	382.53	506.74	507.55	490.45	488.75	485.83	506.05	421.13	386.91	407.5	480.88	461.24	553.9	22.1	21.26	59.62	19.62	27.94	32.83	37.55	50.66	28.07	53.5	47.41	46.56
639296278	246.69	222.82	257.67	224.93	191.14	216.36	352.3	265.56	243.25	189.45	221.32	202.73	138.56	245.27	308.09	7.88	6.29	37.71	5.54	4.95	11.98	11.17	9.92	13.12	14.46	18.91	14.68
639296279	246.31	274.27	282.73	171.58	148.8	159.54	266.78	170.53	154.51	183.85	201.98	181.18	149.41	147.85	176.36	6.67	7.67	19.67	6.11	9.01	3.23	7.09	11.77	8.78	14.29	16.35	19.06
639296280	31.15	31.42	31.05	33.46	26.95	29.79	29.41	24.7	35.42	25.66	29.62	31.62	31.42	27.44	29.73	10.76	6.87	17.11	5.36	9.13	8.0	12.75	15.17	9.02	18.56	9.44	17.31
639296281	11.66	8.54	8.44	9.95	4.61	6.26	9.59	10.9	10.73	10.41	12.21	9.73	8.73	10.08	11.7	8.77	7.37	7.9	9.16	6.21	2.96	10.98	5.65	13.71	7.87	7.26	5.7
639296282	1.46	0.69	0.53	0.5	0.36	0.42	1.88	0.59	0.47	0.8	0.0	0.45	1.28	1.11	1.46	3.85	2.85	1.28	2.39	2.39	3.51	2.42	0.7	2.9	0.93	1.83	1.05
639296283	218.24	216.28	213.08	180.33	269.62	194.36	149.26	205.4	211.0	242.08	202.77	220.38	219.18	187.33	181.14	65.98	51.62	77.75	64.22	58.23	96.8	100.77	131.17	99.48	217.04	74.17	135.0
639296284	2.04	7.31	3.01	8.37	2.19	3.83	6.97	3.82	9.61	8.43	8.48	6.1	4.42	5.04	8.04	8.05	5.52	3.87	3.2	3.94	4.23	9.4	3.68	5.02	3.83	5.7	3.71
639296285	63.22	59.02	59.48	53.93	50.08	58.72	67.85	75.28	66.96	72.34	65.17	78.83	63.76	53.22	57.95	45.68	41.18	60.75	60.59	52.56	53.7	57.73	56.79	57.14	76.48	70.75	62.21
639296286	115.09	132.04	117.47	106.18	109.89	106.24	109.29	120.63	104.15	132.89	119.94	126.72	107.75	96.82	76.1	18.13	10.25	28.65	16.22	23.71	16.18	26.57	34.37	26.14	50.24	37.46	41.57
639296287	34.11	28.46	27.58	30.8	21.51	26.4	27.09	26.91	30.34	31.15	30.55	35.56	26.08	24.85	26.15	7.3	7.52	7.99	10.78	8.66	10.54	13.18	18.05	13.1	14.62	11.75	12.25
639296288	0.0	0.78	0.9	0.57	0.82	0.18	2.02	1.0	1.0	2.25	0.53	0.76	1.27	0.54	0.71	4.67	4.42	1.62	0.45	2.02	1.58	2.92	1.37	3.17	0.57	0.58	1.19
639296289	991.25	994.54	1012.79	382.72	333.39	389.3	441.05	363.84	385.6	357.44	365.12	371.35	465.48	506.75	428.7	132.62	80.14	147.5	55.98	79.66	85.79	142.36	177.74	162.3	164.81	110.06	126.1
639296290	30.76	28.41	28.09	41.89	29.42	38.04	42.62	44.69	48.15	42.8	39.42	37.39	33.92	35.14	41.82	13.19	7.06	16.11	5.78	8.0	9.49	12.69	14.79	13.29	33.11	16.61	20.07
639296291	33.6	28.8	34.95	5.68	6.73	8.76	9.79	7.83	9.0	8.12	7.31	6.98	7.69	9.53	6.71	8.94	6.2	8.84	5.88	9.36	5.6	10.44	8.61	9.3	8.39	8.73	8.43
639296292	39.29	41.65	39.23	56.6	46.31	53.97	56.37	63.26	64.62	52.41	55.59	48.37	46.5	48.64	54.2	36.88	29.69	38.7	35.65	52.12	70.63	44.16	46.19	50.61	81.0	38.56	44.82
639296293	203.84	202.29	167.78	314.28	321.09	325.55	336.28	331.32	308.02	435.46	430.15	457.86	375.02	333.95	322.76	84.81	73.11	108.09	49.38	47.73	37.68	50.14	71.52	50.82	351.31	108.46	126.72
639296294	3.52	6.96	7.73	2.63	4.87	5.2	8.03	3.59	7.91	7.73	7.32	6.78	6.04	3.91	6.07	11.48	11.16	10.02	5.93	5.83	5.74	9.03	4.15	9.72	7.0	6.4	8.9
639296295	46.2	41.28	42.09	42.72	34.84	38.95	39.85	40.42	51.03	42.85	40.75	41.85	42.93	36.56	45.64	17.95	11.36	18.42	7.12	10.38	12.1	17.26	14.69	12.56	25.99	21.73	20.48
639296296	16.65	14.79	15.97	19.0	12.71	17.39	19.74	21.56	20.76	20.16	19.28	22.25	24.15	16.85	22.27	10.94	8.39	8.46	5.46	7.86	5.72	10.49	7.85	12.33	18.34	8.54	13.24
