	cond_1v2_log2FC	cond_1v2_Padj	cond_1v2_Sig	cond_1v3_log2FC	cond_1v3_Padj	cond_1v3_Sig	cond_1v4_log2FC	cond_1v4_Padj	cond_1v4_Sig	cond_1v5_log2FC	cond_1v5_Padj	cond_1v5_Sig	cond_1v6_log2FC	cond_1v6_Padj	cond_1v6_Sig	cond_1v7_log2FC	cond_1v7_Padj	cond_1v7_Sig	cond_1v8_log2FC	cond_1v8_Padj	cond_1v8_Sig	cond_1v9_log2FC	cond_1v9_Padj	cond_1v9_Sig	cond_2v3_log2FC	cond_2v3_Padj	cond_2v3_Sig	cond_2v4_log2FC	cond_2v4_Padj	cond_2v4_Sig	cond_2v5_log2FC	cond_2v5_Padj	cond_2v5_Sig	cond_2v6_log2FC	cond_2v6_Padj	cond_2v6_Sig	cond_2v7_log2FC	cond_2v7_Padj	cond_2v7_Sig	cond_2v8_log2FC	cond_2v8_Padj	cond_2v8_Sig	cond_2v9_log2FC	cond_2v9_Padj	cond_2v9_Sig	cond_3v4_log2FC	cond_3v4_Padj	cond_3v4_Sig	cond_3v5_log2FC	cond_3v5_Padj	cond_3v5_Sig	cond_3v6_log2FC	cond_3v6_Padj	cond_3v6_Sig	cond_3v7_log2FC	cond_3v7_Padj	cond_3v7_Sig	cond_3v8_log2FC	cond_3v8_Padj	cond_3v8_Sig	cond_3v9_log2FC	cond_3v9_Padj	cond_3v9_Sig	cond_4v5_log2FC	cond_4v5_Padj	cond_4v5_Sig	cond_4v6_log2FC	cond_4v6_Padj	cond_4v6_Sig	cond_4v7_log2FC	cond_4v7_Padj	cond_4v7_Sig	cond_4v8_log2FC	cond_4v8_Padj	cond_4v8_Sig	cond_4v9_log2FC	cond_4v9_Padj	cond_4v9_Sig	cond_5v6_log2FC	cond_5v6_Padj	cond_5v6_Sig	cond_5v7_log2FC	cond_5v7_Padj	cond_5v7_Sig	cond_5v8_log2FC	cond_5v8_Padj	cond_5v8_Sig	cond_5v9_log2FC	cond_5v9_Padj	cond_5v9_Sig	cond_6v7_log2FC	cond_6v7_Padj	cond_6v7_Sig	cond_6v8_log2FC	cond_6v8_Padj	cond_6v8_Sig	cond_6v9_log2FC	cond_6v9_Padj	cond_6v9_Sig	cond_7v8_log2FC	cond_7v8_Padj	cond_7v8_Sig	cond_7v9_log2FC	cond_7v9_Padj	cond_7v9_Sig	cond_8v9_log2FC	cond_8v9_Padj	cond_8v9_Sig
639297196	-0.025	0.93  	FALSE	-0.16 	0.43  	FALSE	-0.24 	0.25  	FALSE	-0.22 	0.28  	FALSE	0.022 	0.91  	FALSE	0.093 	0.63  	FALSE	0.046 	0.81  	FALSE	-0.19 	0.31  	FALSE	-0.14 	0.8   	FALSE	-0.21 	0.47  	FALSE	-0.19 	0.68  	FALSE	0.047 	0.8   	FALSE	0.12  	0.54  	FALSE	0.071 	0.7   	FALSE	-0.16 	0.39  	FALSE	-0.075	0.94  	FALSE	-0.055	1     	FALSE	0.19  	0.29  	FALSE	0.26  	0.17  	FALSE	0.21  	0.23  	FALSE	-0.022	0.91  	FALSE	0.02  	0.97  	FALSE	0.26  	0.14  	FALSE	0.33  	0.076 	FALSE	0.28  	0.11  	FALSE	0.053 	0.79  	FALSE	0.24  	0.17  	FALSE	0.31  	0.097 	FALSE	0.26  	0.13  	FALSE	0.033 	0.87  	FALSE	0.071 	0.78  	FALSE	0.024 	0.94  	FALSE	-0.21 	0.31  	FALSE	-0.047	0.9   	FALSE	-0.28 	0.19  	FALSE	-0.23 	0.25  	FALSE
639297197	-0.53 	0.01  	TRUE	-0.31 	0.15  	FALSE	-0.39 	0.068 	FALSE	-0.32 	0.14  	FALSE	0.75  	9e-05 	TRUE	0.67  	0.00073	TRUE	0.53  	0.0064	TRUE	0.7   	0.00032	TRUE	0.21  	0.7   	FALSE	0.13  	0.74  	FALSE	0.2   	0.7   	FALSE	1.3   	1.6e-11	TRUE	1.2   	8.2e-10	TRUE	1.1   	2.7e-08	TRUE	1.2   	1.4e-10	TRUE	-0.079	0.94  	FALSE	-0.0084	1     	FALSE	1.1   	2e-08 	TRUE	0.98  	4.6e-07	TRUE	0.84  	9.5e-06	TRUE	1     	1.2e-07	TRUE	0.071 	0.88  	FALSE	1.1   	1.8e-09	TRUE	1.1   	5.4e-08	TRUE	0.92  	1.3e-06	TRUE	1.1   	1.3e-08	TRUE	1.1   	1.7e-08	TRUE	0.99  	3.9e-07	TRUE	0.85  	8.3e-06	TRUE	1     	1e-07 	TRUE	-0.084	0.76  	FALSE	-0.23 	0.42  	FALSE	-0.055	0.83  	FALSE	-0.14 	0.68  	FALSE	0.029 	0.91  	FALSE	0.17  	0.47  	FALSE
639297198	-0.55 	0.003 	TRUE	-0.24 	0.25  	FALSE	-0.33 	0.099 	FALSE	-0.2  	0.33  	FALSE	-0.55 	0.0013	TRUE	-1.2  	6e-13 	TRUE	-1    	1.4e-09	TRUE	-0.83 	1.3e-06	TRUE	0.31  	0.41  	FALSE	0.22  	0.45  	FALSE	0.35  	0.27  	FALSE	-0.0023	0.99  	FALSE	-0.67 	9.5e-05	TRUE	-0.48 	0.0056	TRUE	-0.28 	0.12  	FALSE	-0.092	0.93  	FALSE	0.036 	1     	FALSE	-0.31 	0.072 	FALSE	-0.98 	7.9e-09	TRUE	-0.79 	3.9e-06	TRUE	-0.59 	0.00071	TRUE	0.13  	0.71  	FALSE	-0.22 	0.2   	FALSE	-0.89 	1.9e-07	TRUE	-0.7  	4.8e-05	TRUE	-0.5  	0.0045	TRUE	-0.35 	0.046 	TRUE	-1    	2.2e-09	TRUE	-0.83 	1.4e-06	TRUE	-0.63 	0.00032	TRUE	-0.67 	0.00047	TRUE	-0.48 	0.021 	TRUE	-0.28 	0.16  	FALSE	0.19  	0.47  	FALSE	0.39  	0.04  	TRUE	0.2   	0.33  	FALSE
639297199	1     	3.3e-06	TRUE	1     	5.6e-06	TRUE	1.2   	3e-07 	TRUE	1     	9.1e-06	TRUE	3.3   	1e-51 	TRUE	3.2   	2.7e-49	TRUE	3.2   	2.5e-50	TRUE	2.9   	1.5e-40	TRUE	-0.02 	0.98  	FALSE	0.11  	0.82  	FALSE	-0.044	0.96  	FALSE	2.2   	2e-24 	TRUE	2.2   	2.9e-23	TRUE	2.2   	1.4e-23	TRUE	1.8   	5.4e-17	TRUE	0.13  	0.91  	FALSE	-0.024	1     	FALSE	2.2   	7.8e-25	TRUE	2.2   	1.1e-23	TRUE	2.2   	5.1e-24	TRUE	1.8   	2.3e-17	TRUE	-0.16 	0.72  	FALSE	2.1   	4.2e-22	TRUE	2.1   	4.5e-21	TRUE	2.1   	2.5e-21	TRUE	1.7   	4.2e-15	TRUE	2.3   	2.3e-25	TRUE	2.2   	3.5e-24	TRUE	2.2   	1.6e-24	TRUE	1.9   	8.5e-18	TRUE	-0.026	0.94  	FALSE	-0.044	0.91  	FALSE	-0.4  	0.13  	FALSE	-0.018	0.97  	FALSE	-0.37 	0.15  	FALSE	-0.35 	0.17  	FALSE
639297200	0.22  	0.2   	FALSE	0.19  	0.26  	FALSE	0.12  	0.53  	FALSE	0.29  	0.074 	FALSE	0.49  	0.00072	TRUE	0.53  	0.00041	TRUE	0.57  	7.4e-05	TRUE	0.16  	0.27  	FALSE	-0.028	0.97  	FALSE	-0.1  	0.73  	FALSE	0.07  	0.9   	FALSE	0.27  	0.07  	FALSE	0.31  	0.043 	TRUE	0.35  	0.016 	TRUE	-0.054	0.74  	FALSE	-0.076	0.93  	FALSE	0.097 	1     	FALSE	0.29  	0.042 	TRUE	0.34  	0.026 	TRUE	0.38  	0.0088	TRUE	-0.026	0.88  	FALSE	0.17  	0.48  	FALSE	0.37  	0.011 	TRUE	0.41  	0.0064	TRUE	0.46  	0.0018	TRUE	0.049 	0.76  	FALSE	0.2   	0.18  	FALSE	0.24  	0.12  	FALSE	0.28  	0.056 	FALSE	-0.12 	0.44  	FALSE	0.042 	0.84  	FALSE	0.085 	0.73  	FALSE	-0.32 	0.053 	FALSE	0.043 	0.89  	FALSE	-0.36 	0.028 	TRUE	-0.41 	0.011 	TRUE
639297201	1     	0.00011	TRUE	0.76  	0.0067	TRUE	0.47  	0.11  	FALSE	0.86  	0.0017	TRUE	-0.72 	0.0048	TRUE	-1.3  	1e-07 	TRUE	-1.1  	1.2e-05	TRUE	-0.43 	0.1   	FALSE	-0.29 	0.71  	FALSE	-0.57 	0.11  	FALSE	-0.18 	0.84  	FALSE	-1.8  	4e-12 	TRUE	-2.4  	3.4e-21	TRUE	-2.1  	1.7e-17	TRUE	-1.5  	8.6e-09	TRUE	-0.28 	0.75  	FALSE	0.1   	1     	FALSE	-1.5  	5.6e-09	TRUE	-2.1  	6.6e-17	TRUE	-1.9  	1.3e-13	TRUE	-1.2  	3.6e-06	TRUE	0.39  	0.34  	FALSE	-1.2  	2.8e-06	TRUE	-1.8  	5.9e-13	TRUE	-1.6  	4.1e-10	TRUE	-0.91 	0.0005	TRUE	-1.6  	4.7e-10	TRUE	-2.2  	2.1e-18	TRUE	-2    	5.7e-15	TRUE	-1.3  	4.5e-07	TRUE	-0.62 	0.037 	TRUE	-0.39 	0.26  	FALSE	0.29  	0.35  	FALSE	0.24  	0.56  	FALSE	0.91  	0.0008	TRUE	0.67  	0.017 	TRUE
639297202	0.21  	0.44  	FALSE	0.11  	0.68  	FALSE	0.05  	0.87  	FALSE	0.16  	0.55  	FALSE	1.2   	8.2e-09	TRUE	1.5   	2e-11 	TRUE	1.2   	5.6e-08	TRUE	0.54  	0.013 	TRUE	-0.094	0.91  	FALSE	-0.16 	0.73  	FALSE	-0.048	0.96  	FALSE	1     	2e-06 	TRUE	1.3   	1e-08 	TRUE	0.96  	9.8e-06	TRUE	0.34  	0.14  	FALSE	-0.064	0.96  	FALSE	0.046 	1     	FALSE	1.1   	1.8e-07	TRUE	1.4   	6.2e-10	TRUE	1.1   	1e-06 	TRUE	0.43  	0.055 	FALSE	0.11  	0.81  	FALSE	1.2   	3.8e-08	TRUE	1.4   	1.1e-10	TRUE	1.1   	2.3e-07	TRUE	0.49  	0.027 	TRUE	1.1   	6.3e-07	TRUE	1.3   	2.6e-09	TRUE	1     	3.3e-06	TRUE	0.38  	0.091 	FALSE	0.25  	0.39  	FALSE	-0.071	0.86  	FALSE	-0.69 	0.0047	TRUE	-0.32 	0.34  	FALSE	-0.94 	8.4e-05	TRUE	-0.62 	0.0097	TRUE
639297203	0.15  	0.48  	FALSE	0.36  	0.05  	FALSE	0.36  	0.052 	FALSE	-0.011	0.96  	FALSE	1.6   	5.7e-21	TRUE	1.8   	1.4e-22	TRUE	1.7   	5.5e-23	TRUE	1.4   	3.6e-17	TRUE	0.21  	0.63  	FALSE	0.21  	0.44  	FALSE	-0.16 	0.76  	FALSE	1.4   	3e-17 	TRUE	1.6   	5.5e-19	TRUE	1.5   	3.9e-19	TRUE	1.3   	8.2e-14	TRUE	0.0024	1     	FALSE	-0.37 	0.22  	FALSE	1.2   	5.2e-13	TRUE	1.4   	9.1e-15	TRUE	1.3   	1.1e-14	TRUE	1.1   	4.9e-10	TRUE	-0.37 	0.097 	FALSE	1.2   	9.1e-13	TRUE	1.4   	1.6e-14	TRUE	1.3   	2.1e-14	TRUE	1.1   	7.5e-10	TRUE	1.6   	3.5e-21	TRUE	1.8   	7.9e-23	TRUE	1.7   	2.9e-23	TRUE	1.4   	2.5e-17	TRUE	0.18  	0.47  	FALSE	0.09  	0.77  	FALSE	-0.17 	0.44  	FALSE	-0.087	0.81  	FALSE	-0.34 	0.11  	FALSE	-0.26 	0.22  	FALSE
639297204	-0.075	0.79  	FALSE	0.15  	0.56  	FALSE	0.053 	0.86  	FALSE	-0.25 	0.31  	FALSE	1.1   	6.4e-08	TRUE	0.85  	0.0001	TRUE	1.3   	1.1e-09	TRUE	0.24  	0.27  	FALSE	0.23  	0.71  	FALSE	0.13  	0.78  	FALSE	-0.18 	0.8   	FALSE	1.2   	8.8e-09	TRUE	0.93  	2.3e-05	TRUE	1.4   	1.2e-10	TRUE	0.32  	0.15  	FALSE	-0.098	0.94  	FALSE	-0.4  	0.39  	FALSE	1     	2.7e-06	TRUE	0.7   	0.0014	TRUE	1.1   	7.3e-08	TRUE	0.09  	0.7   	FALSE	-0.3  	0.35  	FALSE	1.1   	2.9e-07	TRUE	0.8   	0.00029	TRUE	1.2   	6.2e-09	TRUE	0.19  	0.41  	FALSE	1.4   	3.3e-11	TRUE	1.1   	3.8e-07	TRUE	1.6   	2.5e-13	TRUE	0.49  	0.022 	TRUE	-0.29 	0.31  	FALSE	0.15  	0.67  	FALSE	-0.91 	0.00015	TRUE	0.45  	0.15  	FALSE	-0.61 	0.011 	TRUE	-1.1  	4.2e-06	TRUE
639297205	-3.6  	1e-58 	TRUE	-2.9  	1e-36 	TRUE	-2.2  	3.5e-21	TRUE	-3.2  	2.1e-46	TRUE	-4.2  	6.9e-78	TRUE	-4.2  	2.9e-78	TRUE	-3.9  	1.5e-67	TRUE	-5.2  	5.7e-119	TRUE	0.77  	0.013 	TRUE	1.5   	1e-09 	TRUE	0.41  	0.36  	FALSE	-0.54 	0.019 	TRUE	-0.54 	0.017 	TRUE	-0.25 	0.29  	FALSE	-1.5  	8.9e-12	TRUE	0.7   	0.044 	TRUE	-0.36 	0.65  	FALSE	-1.3  	5.9e-09	TRUE	-1.3  	4.2e-09	TRUE	-1    	6.6e-06	TRUE	-2.3  	5.9e-25	TRUE	-1.1  	3.1e-05	TRUE	-2    	3.2e-19	TRUE	-2    	1.7e-19	TRUE	-1.7  	1.8e-14	TRUE	-3    	2e-41 	TRUE	-0.95 	2.9e-05	TRUE	-0.96 	2.3e-05	TRUE	-0.66 	0.0041	TRUE	-1.9  	3.4e-18	TRUE	-0.009	0.98  	FALSE	0.29  	0.36  	FALSE	-1    	6.1e-05	TRUE	0.3   	0.37  	FALSE	-0.99 	3.3e-05	TRUE	-1.3  	5.2e-08	TRUE
639297206	-0.014	0.99  	FALSE	-1.2  	0.32  	FALSE	0.62  	0.7   	FALSE	-0.71 	0.55  	FALSE	-3.7  	0.0012	TRUE	-2.8  	0.014 	TRUE	-3.9  	0.00066	TRUE	-2.5  	0.023 	TRUE	-1.1  	NA    	NA	0.63  	NA    	NA	-0.69 	0.84  	FALSE	-3.7  	0.0015	TRUE	-2.8  	0.015 	TRUE	-3.9  	0.00079	TRUE	-2.5  	0.027 	TRUE	1.8   	NA    	NA	0.45  	NA    	NA	-2.5  	0.0066	TRUE	-1.6  	0.099 	FALSE	-2.8  	0.0029	TRUE	-1.4  	0.17  	FALSE	-1.3  	0.42  	FALSE	-4.3  	0.00011	TRUE	-3.4  	0.002 	TRUE	-4.5  	4.9e-05	TRUE	-3.2  	0.0039	TRUE	-3    	0.0037	TRUE	-2.1  	0.049 	TRUE	-3.2  	0.0017	TRUE	-1.8  	0.086 	FALSE	0.89  	0.47  	FALSE	-0.24 	NA    	NA	1.2   	0.27  	FALSE	-1.1  	NA    	NA	0.26  	0.82  	FALSE	1.4   	0.17  	FALSE
639297207	0.42  	0.008 	TRUE	0.4   	0.012 	TRUE	0.28  	0.086 	FALSE	0.45  	0.0036	TRUE	1.6   	8.7e-31	TRUE	1     	2.6e-12	TRUE	1.2   	1.5e-16	TRUE	1.3   	1.4e-19	TRUE	-0.017	0.98  	FALSE	-0.13 	0.64  	FALSE	0.037 	0.95  	FALSE	1.2   	1.3e-17	TRUE	0.58  	5.7e-05	TRUE	0.76  	1.4e-07	TRUE	0.87  	1.5e-09	TRUE	-0.11 	0.86  	FALSE	0.053 	1     	FALSE	1.2   	4.6e-18	TRUE	0.6   	3.4e-05	TRUE	0.77  	7.1e-08	TRUE	0.89  	7e-10 	TRUE	0.17  	0.51  	FALSE	1.4   	3.3e-21	TRUE	0.71  	7.6e-07	TRUE	0.89  	5.9e-10	TRUE	1     	3.3e-12	TRUE	1.2   	1.2e-16	TRUE	0.55  	0.00017	TRUE	0.72  	5.7e-07	TRUE	0.83  	7.2e-09	TRUE	-0.64 	5.9e-05	TRUE	-0.46 	0.0062	TRUE	-0.35 	0.034 	TRUE	0.17  	0.43  	FALSE	0.29  	0.075 	FALSE	0.11  	0.51  	FALSE
639297208	0.5   	0.0024	TRUE	0.3   	0.083 	FALSE	0.19  	0.32  	FALSE	0.34  	0.046 	TRUE	0.23  	0.15  	FALSE	-0.27 	0.085 	FALSE	-0.17 	0.29  	FALSE	-0.1  	0.54  	FALSE	-0.2  	0.64  	FALSE	-0.31 	0.15  	FALSE	-0.16 	0.73  	FALSE	-0.28 	0.079 	FALSE	-0.77 	4.9e-07	TRUE	-0.67 	1.4e-05	TRUE	-0.6  	0.00011	TRUE	-0.12 	0.87  	FALSE	0.039 	1     	FALSE	-0.078	0.63  	FALSE	-0.57 	0.00019	TRUE	-0.47 	0.0023	TRUE	-0.4  	0.011 	TRUE	0.16  	0.58  	FALSE	0.038 	0.82  	FALSE	-0.46 	0.0032	TRUE	-0.35 	0.023 	TRUE	-0.29 	0.073 	FALSE	-0.12 	0.47  	FALSE	-0.61 	6.9e-05	TRUE	-0.51 	0.00098	TRUE	-0.44 	0.0048	TRUE	-0.49 	0.0047	TRUE	-0.39 	0.036 	TRUE	-0.33 	0.064 	FALSE	0.1   	0.7   	FALSE	0.17  	0.35  	FALSE	0.066 	0.73  	FALSE
639297209	0.28  	0.27  	FALSE	0.44  	0.071 	FALSE	0.39  	0.12  	FALSE	0.24  	0.37  	FALSE	2.6   	2.6e-34	TRUE	3.2   	6.3e-48	TRUE	2.6   	9.6e-35	TRUE	2.2   	1.8e-24	TRUE	0.16  	0.83  	FALSE	0.1   	0.83  	FALSE	-0.048	0.96  	FALSE	2.3   	2.5e-27	TRUE	3     	6.5e-40	TRUE	2.4   	8.7e-28	TRUE	1.9   	1.2e-18	TRUE	-0.054	0.97  	FALSE	-0.21 	0.95  	FALSE	2.2   	5.7e-24	TRUE	2.8   	5.8e-36	TRUE	2.2   	2.1e-24	TRUE	1.7   	6.7e-16	TRUE	-0.15 	0.73  	FALSE	2.2   	5.1e-25	TRUE	2.9   	3.4e-37	TRUE	2.3   	1.8e-25	TRUE	1.8   	9.2e-17	TRUE	2.4   	1.8e-28	TRUE	3     	3.1e-41	TRUE	2.4   	6.6e-29	TRUE	2     	1.5e-19	TRUE	0.62  	0.022 	TRUE	0.019 	0.96  	FALSE	-0.44 	0.087 	FALSE	-0.6  	0.039 	TRUE	-1.1  	1.3e-05	TRUE	-0.46 	0.069 	FALSE
639297210	0.19  	0.72  	FALSE	0.27  	0.58  	FALSE	0.83  	0.064 	FALSE	-0.17 	0.73  	FALSE	0.48  	0.23  	FALSE	-0.38 	0.34  	FALSE	0.75  	0.059 	FALSE	1.1   	0.0068	TRUE	0.078 	0.97  	FALSE	0.64  	0.3   	FALSE	-0.36 	0.76  	FALSE	0.29  	0.47  	FALSE	-0.57 	0.15  	FALSE	0.57  	0.16  	FALSE	0.91  	0.028 	TRUE	0.56  	0.62  	FALSE	-0.44 	0.85  	FALSE	0.21  	0.6   	FALSE	-0.65 	0.1   	FALSE	0.49  	0.23  	FALSE	0.84  	0.044 	TRUE	-1    	0.052 	FALSE	-0.35 	0.4   	FALSE	-1.2  	0.0025	TRUE	-0.074	0.86  	FALSE	0.27  	0.55  	FALSE	0.65  	0.097 	FALSE	-0.21 	0.61  	FALSE	0.93  	0.02  	TRUE	1.3   	0.0017	TRUE	-0.86 	0.066 	FALSE	0.27  	0.67  	FALSE	0.62  	0.19  	FALSE	1.1   	0.021 	TRUE	1.5   	0.00064	TRUE	0.35  	0.48  	FALSE
639297212	-0.031	0.95  	FALSE	-0.36 	0.27  	FALSE	-1.1  	8.4e-05	TRUE	-0.59 	0.053 	FALSE	-2.2  	7.3e-18	TRUE	-2.9  	5.5e-29	TRUE	-3    	8.2e-33	TRUE	-1.6  	2.2e-09	TRUE	-0.33 	0.67  	FALSE	-1.1  	0.00049	TRUE	-0.56 	0.26  	FALSE	-2.2  	3.4e-17	TRUE	-2.8  	4e-28 	TRUE	-3    	8.2e-32	TRUE	-1.5  	6.3e-09	TRUE	-0.76 	0.056 	FALSE	-0.23 	0.96  	FALSE	-1.9  	3.1e-14	TRUE	-2.5  	6.2e-25	TRUE	-2.7  	1.2e-28	TRUE	-1.2  	1.5e-06	TRUE	0.53  	0.15  	FALSE	-1.1  	6.8e-06	TRUE	-1.8  	3.9e-13	TRUE	-1.9  	1.1e-15	TRUE	-0.46 	0.08  	FALSE	-1.6  	4e-11 	TRUE	-2.3  	1.2e-20	TRUE	-2.4  	5.6e-24	TRUE	-0.99 	0.00012	TRUE	-0.66 	0.016 	TRUE	-0.81 	0.0026	TRUE	0.64  	0.02  	TRUE	-0.15 	0.72  	FALSE	1.3   	2.9e-07	TRUE	1.5   	5.9e-09	TRUE
639297213	2.3   	3.5e-12	TRUE	2.1   	2.2e-10	TRUE	1.9   	2.6e-08	TRUE	2.2   	3.5e-11	TRUE	-2.1  	6.2e-11	TRUE	-3.1  	3.6e-22	TRUE	-2.1  	2.8e-11	TRUE	-1.2  	0.00029	TRUE	-0.2  	0.86  	FALSE	-0.43 	0.44  	FALSE	-0.11 	0.94  	FALSE	-4.4  	1.6e-42	TRUE	-5.4  	3e-63 	TRUE	-4.4  	3e-43 	TRUE	-3.5  	3.9e-27	TRUE	-0.23 	0.89  	FALSE	0.086 	1     	FALSE	-4.2  	2.8e-39	TRUE	-5.2  	1.8e-59	TRUE	-4.2  	5.3e-40	TRUE	-3.3  	1.6e-24	TRUE	0.32  	0.6   	FALSE	-4    	4e-35 	TRUE	-5    	3.1e-54	TRUE	-4    	8.4e-36	TRUE	-3.1  	2.6e-21	TRUE	-4.3  	1.1e-40	TRUE	-5.3  	4.3e-61	TRUE	-4.3  	2.1e-41	TRUE	-3.4  	1.1e-25	TRUE	-0.98 	0.0078	TRUE	-0.036	0.95  	FALSE	0.91  	0.013 	TRUE	0.95  	0.016 	TRUE	1.9   	1.8e-08	TRUE	0.95  	0.0079	TRUE
639297214	0.25  	0.82  	FALSE	-1.6  	0.063 	FALSE	-1.1  	0.26  	FALSE	-1.7  	0.052 	FALSE	-3.2  	2.8e-05	TRUE	-2.6  	0.0013	TRUE	-3.1  	5.3e-05	TRUE	-2.8  	0.0003	TRUE	-1.8  	NA    	NA	-1.3  	NA    	NA	-1.9  	0.16  	FALSE	-3.5  	3.9e-05	TRUE	-2.8  	0.0011	TRUE	-3.4  	6.7e-05	TRUE	-3.1  	0.00034	TRUE	0.52  	NA    	NA	-0.084	1     	FALSE	-1.6  	0.0016	TRUE	-1    	0.096 	FALSE	-1.5  	0.0036	TRUE	-1.2  	0.026 	TRUE	-0.6  	0.6   	FALSE	-2.2  	0.00036	TRUE	-1.5  	0.023 	TRUE	-2.1  	0.00078	TRUE	-1.8  	0.0057	TRUE	-1.6  	0.0037	TRUE	-0.91 	0.14  	FALSE	-1.5  	0.0075	TRUE	-1.1  	0.044 	TRUE	0.65  	0.37  	FALSE	0.11  	NA    	NA	0.41  	0.5   	FALSE	-0.54 	NA    	NA	-0.24 	0.76  	FALSE	0.3   	0.62  	FALSE
639297215	-0.69 	0.44  	FALSE	-1.4  	0.06  	FALSE	-0.57 	0.53  	FALSE	-1.3  	0.09  	FALSE	-0.23 	0.76  	FALSE	-0.56 	0.48  	FALSE	0.21  	0.79  	FALSE	0.5   	0.53  	FALSE	-0.75 	NA    	NA	0.12  	NA    	NA	-0.64 	0.75  	FALSE	0.45  	0.53  	FALSE	0.12  	0.88  	FALSE	0.9   	0.23  	FALSE	1.2   	0.13  	FALSE	0.87  	NA    	NA	0.12  	1     	FALSE	1.2   	0.076 	FALSE	0.88  	0.24  	FALSE	1.7   	0.021 	TRUE	1.9   	0.0097	TRUE	-0.76 	0.51  	FALSE	0.34  	0.65  	FALSE	0.0043	1     	FALSE	0.78  	0.3   	FALSE	1.1   	0.17  	FALSE	1.1   	0.12  	FALSE	0.76  	0.32  	FALSE	1.5   	0.034 	TRUE	1.8   	0.016 	TRUE	-0.33 	0.75  	FALSE	0.44  	NA    	NA	0.73  	0.42  	FALSE	0.77  	NA    	NA	1.1   	0.24  	FALSE	0.29  	0.76  	FALSE
639297216	-0.24 	0.36  	FALSE	-0.19 	0.47  	FALSE	-0.3  	0.24  	FALSE	-0.095	0.74  	FALSE	-0.027	0.91  	FALSE	0.32  	0.15  	FALSE	0.18  	0.42  	FALSE	-0.44 	0.044 	TRUE	0.049 	0.96  	FALSE	-0.063	0.91  	FALSE	0.15  	0.85  	FALSE	0.21  	0.33  	FALSE	0.56  	0.011 	TRUE	0.42  	0.053 	FALSE	-0.2  	0.38  	FALSE	-0.11 	0.93  	FALSE	0.096 	1     	FALSE	0.16  	0.46  	FALSE	0.51  	0.021 	TRUE	0.37  	0.089 	FALSE	-0.25 	0.27  	FALSE	0.21  	0.59  	FALSE	0.28  	0.2   	FALSE	0.62  	0.0045	TRUE	0.48  	0.026 	TRUE	-0.14 	0.56  	FALSE	0.069 	0.76  	FALSE	0.41  	0.064 	FALSE	0.28  	0.21  	FALSE	-0.35 	0.13  	FALSE	0.34  	0.19  	FALSE	0.21  	0.51  	FALSE	-0.42 	0.091 	FALSE	-0.14 	0.72  	FALSE	-0.76 	0.001 	TRUE	-0.62 	0.0082	TRUE
639297217	0.14  	0.43  	FALSE	-0.32 	0.031 	TRUE	-0.7  	3.7e-07	TRUE	-0.17 	0.28  	FALSE	-0.58 	1.3e-05	TRUE	-1.3  	5.7e-25	TRUE	-0.98 	3.4e-14	TRUE	-1.2  	2.9e-19	TRUE	-0.45 	0.013 	TRUE	-0.83 	4e-09 	TRUE	-0.31 	0.18  	FALSE	-0.71 	8.7e-08	TRUE	-1.5  	2e-29 	TRUE	-1.1  	1.1e-17	TRUE	-1.3  	3.6e-23	TRUE	-0.38 	0.064 	FALSE	0.15  	0.88  	FALSE	-0.26 	0.051 	FALSE	-1    	1.3e-15	TRUE	-0.67 	2.2e-07	TRUE	-0.84 	5.1e-11	TRUE	0.53  	0.00051	TRUE	0.12  	0.36  	FALSE	-0.65 	6.5e-07	TRUE	-0.29 	0.03  	TRUE	-0.46 	0.00044	TRUE	-0.4  	0.0023	TRUE	-1.2  	1.4e-19	TRUE	-0.81 	3.3e-10	TRUE	-0.99 	1.8e-14	TRUE	-0.77 	2.9e-08	TRUE	-0.41 	0.0076	TRUE	-0.58 	4.2e-05	TRUE	0.36  	0.025 	TRUE	0.19  	0.22  	FALSE	-0.18 	0.24  	FALSE
639297218	-0.26 	0.3   	FALSE	-1.1  	5.3e-07	TRUE	-1.2  	3.8e-08	TRUE	-0.96 	6.8e-06	TRUE	-0.36 	0.084 	FALSE	-1.8  	1.5e-19	TRUE	-0.69 	0.00085	TRUE	-0.75 	0.00028	TRUE	-0.81 	0.0025	TRUE	-0.91 	9.9e-05	TRUE	-0.7  	0.011 	TRUE	-0.1  	0.65  	FALSE	-1.6  	1.1e-14	TRUE	-0.43 	0.041 	TRUE	-0.49 	0.021 	TRUE	-0.1  	0.93  	FALSE	0.11  	1     	FALSE	0.71  	0.0006	TRUE	-0.76 	0.00022	TRUE	0.38  	0.07  	FALSE	0.32  	0.15  	FALSE	0.21  	0.57  	FALSE	0.81  	7.9e-05	TRUE	-0.66 	0.0015	TRUE	0.49  	0.02  	TRUE	0.42  	0.05  	FALSE	0.6   	0.0038	TRUE	-0.87 	2.5e-05	TRUE	0.28  	0.2   	FALSE	0.21  	0.35  	FALSE	-1.5  	5.8e-12	TRUE	-0.33 	0.23  	FALSE	-0.39 	0.099 	FALSE	1.1   	3.8e-07	TRUE	1.1   	5.6e-07	TRUE	-0.064	0.81  	FALSE
