"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Atu0363",68.5172794165423,-0.190943897387629,0.139647696321459,-1.36732579496399,0.171523209903323,0.633324930044778
"Atu0620",111.942150230984,-0.184954861704713,0.135308371666013,-1.36691366119788,0.17165236945176,0.633324930044778
"Atu0746",159.175809193762,0.263823469030067,0.193015649142165,1.3668501502474,0.17167227976628,0.633324930044778
"Atu0387",87.2625334725308,-0.338186305482288,0.247447082458221,-1.36670152714121,0.171718879003122,0.633324930044778
"Atu2802",35.9917748839491,-0.282866031858286,0.207225165980032,-1.36501775988706,0.172247468135045,0.633710223392257
"Atu3784",178.96429879211,-0.234578757549094,0.172005076680779,-1.36378973269751,0.172633752640925,0.633710223392257
"Atu4654",292.675463408344,-0.305588226779103,0.224075186018538,-1.36377540150216,0.172638264439433,0.633710223392257
"Atu3775",27.406093829331,-0.532023534670079,0.390200385694897,-1.3634623495377,0.172736842588923,0.633710223392257
"Atu3623",92.6513261074417,0.359020744521776,0.263366652322529,1.36319743352361,0.172820295897862,0.633710223392257
"Atu4481",27.536695020912,-0.466335527895551,0.342296582405653,-1.36237272548313,0.173080286768783,0.633710223392257
"Atu1869",128.620186962222,0.190500590672806,0.139839638993179,1.36227890778592,0.173109881499825,0.633710223392257
"Atu0651",47.9354595008774,0.246905427359714,0.181304438547678,1.36182781479332,0.173252231310735,0.633710223392257
"Atu1207",39.0383004540962,-0.313183689223653,0.230163278819658,-1.36070224072991,0.17360780621121,0.634356844940651
"Atu3350",19.6091935729495,-0.633810683857474,0.466364391723446,-1.35904604876721,0.174131997224655,NA
"Atu2610",41.897297066732,0.416163723299136,0.306386056170829,1.35829850907804,0.174368983181614,0.636165029229042
"Atu1847",30.3895217182355,0.540380516108957,0.397921564220176,1.35800761933565,0.174461266471211,0.636165029229042
"Atu3118",17.7430189966313,-0.531007069809404,0.391625893659376,-1.35590388277865,0.175129751969105,NA
"Atu4483",179.006116020451,-0.30278340503921,0.22335935231489,-1.35558865971436,0.175230082014321,0.637198800875986
